Order_ID,Customer_ID,Customer_Name,Email,Phone,Age,Gender,City,State,Country,ZIP_Code,Product_Category,Product_Name,SKU,Quantity,Unit_Price,Discount_%,Total_Amount,Order_Date,Ship_Date,Delivery_Date,Payment_Method,Order_Status,Sales_Rep,Department,Rating,Return_Reason,Is_Repeat_Customer,Loyalty_Points,Notes
ORD-10102,CUST-4548,Pooja Kumar,pooja.kumar40@hotmail.com,+91-8422996266,32.0,FEMALE,,Texas,India,660803,Sports,Yoga Mat,SKU-2166,6,47348.82,15.0,241478.98,2024-08-22,2024-08-24,2024-09-02,Cash on Delivery,Cancelled,Sunita Singh,Online,3.0,Wrong item,Yes,3384.0,Handle with care
ORD-10868,CUST-3589,,sneha.davis52@gmail.com,+91-7660657794,38.0,Other,Phoenix,Karnataka,India,307044,Sports,Gym Gloves,SKU-7868,16,33866.19,0.0,541859.04,2023-05-26,2023-06-01,2023-06-04,COD,Returned,Alice Brown,South Zone,2.0,Defective,,2652.0,
ORD-10721,CUST-2922,Ananya Brown,ananya.brown29@hotmail.com,+91-8069048011,35.0,M,Philadelphia,New York,USA,472722,Books,Self Help,SKU-9377,12,3227.5,0.0,38730.0,2024-06-30,2024-07-07,2024-07-11,UPI,Processing,,West Zone,4.0,Not as described,False,4732.0,
ORD-10767,CUST-1990,Vikram Nair,,+91-8646393500,22.0,FEMALE,Chicago,West Bengal,France,463805,Toys,LEGO Set,SKU-7937,2,25453.12,0.0,50906.24,2023-10-28,2023-10-29,2023-11-08,UPI,Returned,Raj Patel,,3.0,Not as described,No,1898.0,
ORD-10263,CUST-1812,Vikram Verma,vikram.verma85@gmail.com,+91-7695073055,35.0,M,Chennai,California,India,150173,Food & Beverage,Protein Bar,SKU-7464,12,21445.66,0.0,257347.92,2023-04-09,2023-04-13,2023-04-18,Credit Card,Cancelled,Alice Brown,North Zone,2.0,Not as described,False,2177.0,Gift wrap
ORD-10443,CUST-3419,Amanda Williams,amanda.williams79@hotmail.com,+91-7535362532,55.0,F,Delhi,New York,India,144418,Automotive,Car Charger,SKU-4020,5,20255.8,,-101279.0,2023-01-30,2023-02-06,2023-02-12,,,,North Zone,,Changed mind,False,1891.0,Express shipping needed
ORD-10705,CUST-3269,Vikram Davis,vikram.davis61@yahoo.com,+91-8582705736,56.0,F,Los Angeles,Karnataka,India,,,Unknown Item,SKU-9180,5,45436.52,0.0,227182.6,2024-07-29,2024-08-05,2024-08-11,EMI,Processing,,North Zone,4.0,,True,2345.0,Urgent delivery
ORD-10304,CUST-3734,Karan Taylor,karan.taylor95@yahoo.com,+91-7860501160,65.0,,Ahmedabad,,UK,848708,Toys,Puzzle,SKU-2758,14,7355.01,0.0,102970.14,2024-06-18,2024-06-25,2024-06-27,Debit Card,Cancelled,Bob Johnson,,4.0,,False,,
ORD-10341,CUST-2306,Ananya Brown,ananya.brown60@company.in,+91-8487290768,43.0,Female,Chicago,New York,France,729636,Beauty,Shampoo,SKU-8449,2,13087.92,20.0,20940.67,2022-11-05,2022-11-08,2022-11-16,upi,Delivered,Carol Williams,International,,,Yes,2481.0,
ORD-10626,CUST-4325,Sofia Patel,sofia.patel32@company.in,+91-7696648892,31.0,male,Chicago,West Bengal,USA,792888,Health,Blood Pressure Monitor,SKU-9820,18,40436.38,10.0,655069.36,2023-04-08,2023-04-15,2023-04-24,UPI,Pending,Sunita Singh,North Zone,3.0,Not as described,,741.0,Urgent delivery
ORD-10763,CUST-3894,Ana Joshi,ana.joshi9@yahoo.com,+91-8091182776,56.0,F,Hyderabad,California,USA,137416,Furniture,Desk,SKU-9880,4,21925.37,10.0,78931.33,2022-11-12,2022-11-14,2022-11-20,credit card,Cancelled,Sunita Singh,Online,4.0,,,1703.0,
ORD-10149,CUST-2952,Diego Brown,diego.brown78@company.in,+91-7991756673,19.0,male,Mumbai,Scotland,USA,501534,Books,Self Help,SKU-7126,5,38966.44,0.0,194832.2,2024-04-22,2024-04-25,2024-04-30,Credit Card,Shipped,Bob Johnson,West Zone,5.0,,False,1853.0,Handle with care
ORD-10124,CUST-4518,Rahul Garcia,rahul.garcia62@company.in,+91-8637398296,62.0,Female,Birmingham,Texas,India,580143,Health,Vitamin C,SKU-7695,14,26126.11,15.0,310900.71,2022-09-24,2022-09-29,2022-09-30,debit card,Processing,Sunita Singh,North Zone,3.0,Defective,No,4257.0,Handle with care
ORD-10817,CUST-3148,Maria Mehta,maria.mehta92@gmail.com,+91-9405966189,20.0,F,Birmingham,New York,India,938564,Beauty,Serum,SKU-9509,6,6161.05,0.0,36966.3,2022-03-28,2022-03-30,2022-04-02,CREDIT CARD,Cancelled,Sunita Singh,,4.0,Wrong item,,2537.0,
ORD-10855,CUST-3527,David Jones,david.jones30@yahoo.com,+91-8516732921,23.0,M,,Texas,India,,,Unknown Item,SKU-5832,0,44404.4,30.0,62166.16,2023-04-03,2023-04-10,2023-04-12,Credit Card,Shipped,Dan Smith,West Zone,3.0,,True,1312.0,
ORD-10050,CUST-4641,Chris Wilson,chris.wilson83@gmail.com,+91-8136688451,,male,Manchester,Pennsylvania,India,326768,Automotive,Dashcam,SKU-8912,11,42134.37,,463478.07,2022-11-12,2022-11-14,2022-11-24,upi,Shipped,Bob Johnson,East Zone,,,True,1294.0,
ORD-10353,CUST-4757,Ashley Singh,ashley.singh92@yahoo.com,+91-7172798513,59.0,FEMALE,Birmingham,Texas,,557941,Clothing,Shoes,SKU-5960,8,12840.8,0.0,102726.4,2022-04-25,2022-04-29,2022-05-03,credit card,Delivered,Sunita Singh,South Zone,5.0,Changed mind,No,3909.0,
ORD-10966,CUST-3708,John Nair,john.nair35@company.in,+91-9530379615,53.0,F,Chicago,Scotland,USA,155862,Clothing,Saree,SKU-3390,5,31348.93,,156744.65,2022-10-23,2022-10-25,2022-10-26,COD,Shipped,Raj Patel,East Zone,4.0,,No,1521.0,Handle with care
ORD-10142,CUST-3974,Amanda Jones,amanda.jones70@company.in,+91-9363257229,38.0,FEMALE,,Tamil Nadu,UK,27094,Beauty,Sunscreen,SKU-9480,12,20646.55,20.0,198206.88,2023-12-23,2023-12-26,2024-01-01,,Shipped,Pradeep Kumar,North Zone,,,False,2579.0,Handle with care
ORD-10470,CUST-4348,Ashley Wilson,,+91-9485955084,34.0,Male,Hyderabad,California,UK,65469,Furniture,Dining Table,SKU-4874,15,3763.09,30.0,39512.44,2023-12-08,2023-12-12,2023-12-16,EMI,Cancelled,Sunita Singh,International,3.0,,True,4376.0,Gift wrap
ORD-10399,CUST-4918,Amanda Smith,amanda.smith8@yahoo.com,+91-7959209282,35.0,Male,Phoenix,Scotland,India,644148,Books,Data Science,SKU-9786,9,3392.93,20.0,24429.1,2022-06-16,2022-06-21,2022-07-01,,Shipped,Sunita Singh,Online,,Wrong item,,1596.0,
ORD-10653,CUST-2271,Rahul Wilson,rahul.wilson62@company.in,+91-8974060831,22.0,male,Delhi,Telangana,USA,586664,Toys,RC Car,SKU-1001,20,37223.33,,744466.6,2023-01-03,2023-01-04,2023-01-10,UPI,,Pradeep Kumar,West Zone,1.0,,True,4378.0,
ORD-10320,CUST-1586,Emily Jones,,+91-9255689530,49.0,F,Mumbai,Illinois,Germany,935246,Clothing,Dress,SKU-4451,19,14001.01,0.0,266019.19,2024-02-16,2024-02-19,2024-02-28,EMI,Cancelled,Dan Smith,East Zone,5.0,,True,1356.0,Gift wrap
ORD-10019,CUST-2238,,james.johnson95@yahoo.com,+91-9532256470,52.0,FEMALE,Philadelphia,England,UK,297636,Automotive,Wiper Blades,SKU-1745,4,36078.15,15.0,122665.71,2024-07-18,2024-07-21,2024-07-25,Debit Card,Delivered,Dan Smith,East Zone,5.0,Not as described,Yes,,Handle with care
ORD-10842,CUST-4109,Amanda Wilson,amanda.wilson24@company.in,+91-8737402247,43.0,Female,San Antonio,West Bengal,USA,995979,Furniture,Bookshelf,SKU-2070,8,12384.26,0.0,-99074.08,2024-12-11,2024-12-15,,EMI,Pending,Dan Smith,North Zone,3.0,,Yes,3248.0,Express shipping needed
ORD-10946,CUST-1018,Jessica Kumar,jessica.kumar40@gmail.com,+91-7411779675,25.0,,New York,Gujarat,Germany,542651,Toys,Puzzle,SKU-6575,20,9813.69,25.0,147205.35,2024-01-16,2024-01-19,2024-01-27,UPI,Cancelled,Dan Smith,Online,4.0,,No,514.0,Handle with care
ORD-10841,CUST-2289,Priya Miller,priya.miller28@company.in,,36.0,Female,Los Angeles,West Bengal,UK,169872,Health,Vitamin C,SKU-8499,9,39629.63,20.0,285333.34,2024-01-10,2024-01-14,,Wallet,Processing,Carol Williams,Online,2.0,,True,2193.0,Handle with care
ORD-10407,CUST-2313,Michael Sharma,michael.sharma12@gmail.com,+91-8959610945,63.0,Other,Kolkata,Telangana,,192413,,Unknown Item,SKU-7582,18,47609.71,25.0,642731.08,2022-04-01,2022-04-08,2022-04-15,Wallet,Processing,Carol Williams,East Zone,4.0,,False,4051.0,
ORD-10537,CUST-1551,Luis Verma,luis.verma73@yahoo.com,+91-7036662437,56.0,F,Los Angeles,Illinois,USA,102756,Books,Python Programming,SKU-5841,14,19606.24,5.0,260762.99,2023-09-08,2023-09-14,,Net Banking,Shipped,Pradeep Kumar,South Zone,3.0,,False,2814.0,
ORD-10879,CUST-3774,Chris Taylor,chris.taylor12@gmail.com,+91-7243755456,24.0,M,New York,Gujarat,India,590809,Toys,Doll,SKU-6267,8,15901.03,25.0,95406.18,2024-06-13,2024-06-15,2024-06-21,credit card,Returned,Sunita Singh,,,Not as described,True,4725.0,
ORD-10038,CUST-2441,Amanda Gupta,amanda.gupta81@company.in,+91-8888766939,54.0,,New York,Telangana,India,483866,Clothing,Dress,SKU-1616,15,37734.57,,566018.55,2022-06-04,2022-06-06,2022-06-14,debit card,Delivered,Alice Brown,,1.0,,True,739.0,
ORD-10175,CUST-2689,Priya Kumar,priya.kumar42@outlook.com,+91-9907059529,64.0,male,Chicago,Illinois,UK,241381,Beauty,Moisturizer,SKU-2204,16,25769.44,0.0,412311.04,2022-04-18,2022-04-23,2022-04-24,UPI,Cancelled,,West Zone,3.0,Defective,Yes,4992.0,
ORD-10245,CUST-4818,Jessica Joshi,jessica.joshi48@outlook.com,+91-8322037419,44.0,Female,Chicago,Tamil Nadu,,467491,Toys,Board Game,SKU-5182,17,36531.91,15.0,527886.1,2022-11-13,2022-11-15,,Credit Card,,Alice Brown,Online,,,,3156.0,
ORD-10937,CUST-1583,Emily Gupta,emily.gupta34@hotmail.com,+91-9729753825,23.0,Male,Glasgow,Telangana,India,410504,Automotive,Wiper Blades,SKU-6011,2,24064.2,10.0,43315.56,2024-03-22,2024-03-24,,credit card,Processing,Carol Williams,East Zone,1.0,,False,4875.0,
ORD-10697,CUST-3382,Chris Singh,chris.singh54@gmail.com,+91-7451943894,50.0,,Phoenix,Gujarat,USA,930814,Food & Beverage,Protein Bar,SKU-8234,6,18518.11,5.0,105553.23,2023-07-02,2023-07-06,2023-07-13,UPI,,Pradeep Kumar,,3.0,,Yes,1911.0,
ORD-10785,CUST-3033,Vikram Kumar,vikram.kumar52@hotmail.com,+91-8636506414,49.0,F,Pune,Pennsylvania,USA,100544,Electronics,Tablet,SKU-1063,5,7639.65,0.0,38198.25,2024-04-08,2024-04-13,2024-04-22,Credit Card,Delivered,Alice Brown,Online,5.0,Changed mind,False,2881.0,
ORD-10893,CUST-3386,Luis Taylor,luis.taylor31@hotmail.com,+91-7393255424,64.0,FEMALE,London,Pennsylvania,USA,254896,,Unknown Item,SKU-5744,18,7117.75,0.0,-128119.5,2023-06-21,2023-06-25,2023-07-04,debit card,Pending,Amit Verma,Online,2.0,,True,725.0,
ORD-10154,CUST-3988,Emily Patel,emily.patel16@hotmail.com,+91-8178618666,22.0,F,San Antonio,England,Germany,101928,Automotive,Tyre Inflator,SKU-8924,13,41022.22,20.0,426631.09,2022-07-10,2022-07-17,2022-07-23,Debit Card,Pending,,,3.0,,Yes,2592.0,
ORD-10287,CUST-2548,Luis Wilson,luis.wilson46@outlook.com,+91-9802563740,26.0,FEMALE,Philadelphia,Maharashtra,France,298321,Clothing,T-Shirt,SKU-2359,3,28611.1,0.0,85833.3,2022-11-10,2022-11-11,2022-11-20,Net Banking,Shipped,Amit Verma,International,2.0,Wrong item,True,4881.0,Gift wrap
ORD-10630,CUST-4932,Priya Brown,priya.brown56@company.in,+91-8537462746,55.0,Male,Birmingham,California,UK,,Electronics,Smart Watch,SKU-9515,7,48084.04,5.0,319758.87,2024-10-06,2024-10-12,2024-10-22,,Processing,Dan Smith,,5.0,,No,4435.0,Urgent delivery
ORD-10569,CUST-1394,,sneha.mehta8@yahoo.com,,19.0,Other,Leeds,England,UK,352504,Health,Thermometer,SKU-3940,1,2897.8,20.0,2318.24,2024-11-18,2024-11-24,2024-12-03,Debit Card,Processing,Sunita Singh,Online,2.0,Changed mind,No,2910.0,
ORD-10774,CUST-2245,Carlos Joshi,carlos.joshi7@outlook.com,+91-8663403288,51.0,F,Bangalore,Scotland,Germany,634042,Health,First Aid Kit,SKU-5229,12,7414.12,25.0,66727.08,2022-01-04,2022-01-11,2022-01-20,Net Banking,Cancelled,Dan Smith,,3.0,,False,4400.0,Gift wrap
ORD-10017,CUST-4382,Maria Johnson,maria.johnson56@outlook.com,+91-9240885202,41.0,FEMALE,Houston,Texas,USA,903085,Clothing,T-Shirt,SKU-5022,14,41125.43,0.0,575756.02,2022-05-22,2022-05-27,2022-05-28,COD,,Neha Sharma,East Zone,,,False,4668.0,
ORD-10127,CUST-2862,Rahul Verma,rahul.verma93@gmail.com,+91-9503675679,22.0,M,,Maharashtra,India,283791,Books,Novel,SKU-3867,19,10055.5,0.0,191054.5,2024-03-29,2024-04-01,2024-04-08,debit card,Cancelled,Dan Smith,North Zone,3.0,,True,2785.0,Gift wrap
ORD-10322,CUST-4253,Maria Kumar,maria.kumar95@hotmail.com,+91-7318207697,39.0,M,Hyderabad,West Bengal,,595283,Sports,Football,SKU-1583,8,36381.71,15.0,247395.63,2023-12-26,2024-01-02,,Credit Card,Pending,Amit Verma,South Zone,,Not as described,No,1803.0,Express shipping needed
ORD-10255,CUST-4253,Pooja Taylor,pooja.taylor16@outlook.com,+91-7524207474,59.0,male,Ahmedabad,New York,UK,685908,Electronics,Smartphone,SKU-8105,15,43251.54,20.0,519018.48,2022-12-20,2022-12-26,2022-12-28,,Processing,,South Zone,4.0,Wrong item,,,
ORD-10992,CUST-1987,Amanda Joshi,amanda.joshi18@outlook.com,,52.0,M,Mumbai,West Bengal,India,935336,Toys,Science Kit,SKU-7068,13,45502.25,10.0,532376.33,2024-10-07,2024-10-13,2024-10-20,Cash on Delivery,,Neha Sharma,North Zone,4.0,,False,3784.0,Urgent delivery
ORD-10341,CUST-2306,Ananya Brown,ananya.brown60@company.in,+91-8487290768,43.0,Female,Chicago,New York,France,729636,Beauty,Shampoo,SKU-8449,2,13087.92,20.0,20940.67,2022-11-05,2022-11-08,2022-11-16,upi,Delivered,Carol Williams,International,,,Yes,2481.0,
ORD-10190,CUST-2655,Rohit Singh,rohit.singh51@gmail.com,+91-9536423998,60.0,Other,Los Angeles,,USA,770427,Furniture,Bed Frame,SKU-9177,16,33621.17,20.0,430350.98,2024-09-01,2024-09-07,2024-09-08,Net Banking,Processing,,Online,1.0,,Yes,4941.0,
ORD-10115,CUST-1464,James Smith,james.smith45@gmail.com,+91-9758504398,59.0,male,Ahmedabad,Telangana,France,306567,Clothing,Saree,SKU-1404,17,23769.12,30.0,282852.53,2024-01-09,2024-01-12,2024-01-22,UPI,Returned,Alice Brown,Online,5.0,,Yes,2428.0,Express shipping needed
ORD-10644,CUST-3165,Luis Patel,luis.patel27@outlook.com,,20.0,Male,Mumbai,Telangana,UK,586997,Clothing,Saree,SKU-3848,20,48867.46,20.0,781879.36,2022-08-23,2022-08-27,,credit card,Pending,Pradeep Kumar,,,,No,247.0,Handle with care
ORD-10606,CUST-3190,Pedro Sharma,pedro.sharma40@yahoo.com,+91-7639523917,58.0,male,,West Bengal,USA,803627,Beauty,Lipstick,SKU-2663,8,391.84,25.0,2351.04,2022-08-08,2022-08-13,,EMI,Pending,Raj Patel,,3.0,,False,31.0,
ORD-10180,CUST-4570,Sneha Mehta,sneha.mehta88@hotmail.com,+91-7567053223,19.0,M,Pune,West Bengal,India,554861,Clothing,Kurta,SKU-6503,5,43755.91,30.0,153145.68,2023-07-20,2023-07-21,2023-07-29,Credit Card,Cancelled,,East Zone,4.0,,Yes,4343.0,
ORD-10301,CUST-1817,Divya Patel,divya.patel73@company.in,+91-8385040616,37.0,Other,Leeds,Karnataka,USA,604191,Furniture,Bed Frame,SKU-8555,14,19985.72,0.0,279800.08,2024-08-27,2024-08-30,2024-09-06,Debit Card,Returned,Raj Patel,West Zone,5.0,,True,3620.0,
ORD-10790,CUST-3106,Maria Gupta,maria.gupta98@company.in,+91-9263200088,28.0,Other,Chicago,New York,,322502,,Unknown Item,SKU-7920,6,43638.25,0.0,261829.5,2022-12-08,2022-12-11,2022-12-20,Net Banking,Cancelled,Bob Johnson,International,2.0,,No,,
ORD-10743,CUST-2482,Sofia Nair,sofia.nair53@company.in,+91-9130466175,60.0,Male,Houston,Telangana,UK,400780,Sports,Gym Gloves,SKU-4585,3,40347.64,10.0,108938.63,2022-02-20,2022-02-26,2022-03-06,COD,Processing,Alice Brown,International,3.0,Wrong item,,3515.0,
ORD-10754,CUST-3240,Sneha Patel,sneha.patel36@gmail.com,+91-7431859146,38.0,FEMALE,Philadelphia,Texas,UK,192255,Food & Beverage,Juice,SKU-1516,15,8667.53,0.0,130012.95,2022-06-04,2022-06-06,2022-06-09,Credit Card,,Dan Smith,International,5.0,Changed mind,True,3168.0,
ORD-10715,CUST-4150,Priya Verma,priya.verma38@yahoo.com,+91-9578005933,46.0,Other,Manchester,New York,India,727747,,Unknown Item,SKU-4944,13,9231.86,,120014.18,2022-02-11,2022-02-18,2022-02-25,Debit Card,Returned,Raj Patel,West Zone,2.0,,No,40.0,
ORD-10792,CUST-4016,Divya Verma,divya.verma68@company.in,+91-8020410543,25.0,Male,Philadelphia,West Bengal,USA,885634,Health,Multivitamin,SKU-2806,12,38943.55,20.0,373858.08,2024-04-12,2024-04-15,2024-04-17,Credit Card,Cancelled,Sunita Singh,,,Defective,True,2681.0,
ORD-10517,CUST-1125,Pooja Davis,pooja.davis70@gmail.com,+91-9385514140,47.0,Female,Philadelphia,Texas,India,199383,Furniture,Bed Frame,SKU-6947,19,31110.41,0.0,591097.79,2022-10-16,2022-10-20,2022-10-30,Cash on Delivery,Cancelled,Neha Sharma,Online,5.0,,Yes,,
ORD-10372,CUST-2038,Priya Johnson,priya.johnson4@yahoo.com,+91-8412882099,19.0,FEMALE,Phoenix,England,,379495,Books,Finance,SKU-5074,2,47012.84,20.0,75220.54,2024-06-20,2024-06-27,2024-07-06,Credit Card,Processing,Carol Williams,,1.0,Defective,,2155.0,Urgent delivery
ORD-10045,CUST-3649,Ananya Jones,,+91-7179984654,,FEMALE,Birmingham,Gujarat,France,828771,Electronics,Camera,SKU-1783,3,35816.45,25.0,80587.01,2024-09-07,2024-09-13,2024-09-16,COD,,Alice Brown,East Zone,3.0,Wrong item,,3276.0,
ORD-10945,CUST-4119,Sofia Taylor,sofia.taylor86@company.in,+91-8941714339,57.0,Male,Los Angeles,,France,330395,Health,Vitamin C,SKU-4665,8,26539.26,0.0,212314.08,2022-07-03,2022-07-06,2022-07-14,upi,Pending,Raj Patel,North Zone,2.0,,No,4649.0,
ORD-10157,CUST-2817,Ashley Mehta,ashley.mehta39@yahoo.com,+91-8298447203,49.0,Female,Chicago,New York,France,958914,Sports,Cricket Bat,SKU-9192,11,35506.51,10.0,351514.45,2024-03-08,2024-03-10,2024-03-15,Credit Card,Shipped,Sunita Singh,East Zone,2.0,,No,2681.0,Urgent delivery
ORD-10960,CUST-1432,Jessica Taylor,jessica.taylor71@company.in,+91-9444655139,41.0,F,Leeds,Scotland,India,720666,Food & Beverage,Snack Box,SKU-6585,16,3153.1,10.0,45404.64,2024-08-20,2024-08-25,,debit card,,Bob Johnson,International,,,True,2982.0,
ORD-10171,CUST-4325,Pooja Williams,pooja.williams93@gmail.com,+91-8024285839,26.0,F,Phoenix,Pennsylvania,India,48842,Food & Beverage,Coffee Beans,SKU-6558,3,44266.45,25.0,99599.51,2022-08-07,2022-08-13,2022-08-21,Cash on Delivery,Delivered,Alice Brown,,4.0,Defective,Yes,,
ORD-10016,CUST-1105,Luis Patel,luis.patel60@company.in,+91-8584392711,25.0,Female,Ahmedabad,Pennsylvania,India,962134,Electronics,Camera,SKU-7149,20,7661.5,0.0,153230.0,2022-03-05,2022-03-07,2022-03-08,CREDIT CARD,Cancelled,Sunita Singh,North Zone,2.0,Changed mind,True,2470.0,
ORD-10511,CUST-2251,,priya.singh30@company.in,+91-9342125843,,Other,Mumbai,Pennsylvania,UK,915154,Toys,RC Car,SKU-2701,11,35752.17,5.0,373610.18,2024-03-03,2024-03-05,2024-03-10,Net Banking,Returned,Neha Sharma,International,5.0,,Yes,2347.0,
ORD-10048,CUST-3023,,michael.mehta90@yahoo.com,+91-8552597094,37.0,male,Hyderabad,,India,396831,Furniture,Desk,SKU-8657,12,35491.55,30.0,298129.02,2024-06-30,2024-07-01,2024-07-07,Net Banking,,Dan Smith,South Zone,5.0,Wrong item,True,3921.0,
ORD-10048,CUST-3023,,michael.mehta90@yahoo.com,+91-8552597094,37.0,male,Hyderabad,,India,396831,Furniture,Desk,SKU-8657,12,35491.55,30.0,298129.02,2024-06-30,2024-07-01,2024-07-07,Net Banking,,Dan Smith,South Zone,5.0,Wrong item,True,3921.0,
ORD-10874,CUST-4116,Rahul Miller,rahul.miller61@outlook.com,+91-9479177509,59.0,Female,Kolkata,,UK,593683,Electronics,Camera,SKU-6914,18,25789.79,5.0,441005.41,2024-05-18,2024-05-19,2024-05-26,Net Banking,Shipped,Alice Brown,International,3.0,,True,147.0,Gift wrap
ORD-10515,CUST-2295,Pooja Patel,pooja.patel97@outlook.com,+91-9363655643,21.0,Other,Phoenix,Scotland,India,46563,Furniture,Dining Table,SKU-1059,8,32075.61,0.0,256604.88,2023-04-27,2023-05-02,2023-05-08,Cash on Delivery,Shipped,Amit Verma,West Zone,,,False,,
ORD-10716,CUST-3535,Rohit Kumar,,,,Male,Houston,Scotland,India,98869,Furniture,Sofa,SKU-2012,10,26605.36,15.0,226145.56,2023-04-18,2023-04-23,2023-04-24,Net Banking,Delivered,Amit Verma,International,5.0,Defective,False,2798.0,
ORD-10480,CUST-4923,Sofia Jones,sofia.jones44@hotmail.com,+91-8812324243,65.0,M,Leeds,Texas,USA,97008,Electronics,Camera,SKU-8014,5,24660.96,15.0,104809.08,2024-06-24,2024-06-27,2024-06-30,debit card,Processing,Amit Verma,South Zone,3.0,Defective,True,,
ORD-10283,CUST-3369,Chris Taylor,chris.taylor87@hotmail.com,+91-9236353823,49.0,Male,Bangalore,England,France,206772,Electronics,Headphones,SKU-7884,1,7567.79,25.0,5675.84,2022-10-24,2022-10-27,2022-11-02,CREDIT CARD,Pending,Dan Smith,,,Not as described,No,2851.0,Express shipping needed
ORD-10749,CUST-3023,David Kumar,david.kumar78@company.in,+91-8032935094,45.0,male,Mumbai,Texas,USA,44064,Food & Beverage,Protein Bar,SKU-6405,6,755.07,,4530.42,2024-11-12,2024-11-19,2024-11-26,UPI,Pending,,,1.0,,False,1024.0,
ORD-10865,CUST-2255,Isabella Wilson,isabella.wilson86@outlook.com,+91-9371526285,32.0,F,,Pennsylvania,,737107,Health,First Aid Kit,SKU-4449,14,18225.52,15.0,216883.69,2022-04-21,2022-04-25,2022-05-05,debit card,Delivered,Carol Williams,International,1.0,Wrong item,Yes,3177.0,Gift wrap
ORD-10225,CUST-4458,Rahul Gupta,rahul.gupta88@company.in,+91-8949597857,62.0,F,Leeds,Tamil Nadu,,723213,Food & Beverage,Tea Pack,SKU-9491,9,9632.98,0.0,86696.82,2023-06-16,2023-06-21,2023-06-30,Credit Card,Cancelled,Carol Williams,East Zone,1.0,,True,1839.0,Handle with care
ORD-10026,CUST-1931,Vikram Singh,vikram.singh41@company.in,+91-9095718469,61.0,Male,Philadelphia,,France,113225,Electronics,Tablet,SKU-2646,20,34650.59,0.0,693011.8,2024-08-19,2024-08-26,2024-09-01,Debit Card,Cancelled,Raj Patel,International,5.0,,True,,Handle with care
ORD-10813,CUST-2707,,vikram.miller75@gmail.com,,61.0,FEMALE,Philadelphia,Gujarat,UK,768712,Sports,Tennis Racket,SKU-3981,7,14837.36,15.0,88282.29,2024-07-22,2024-07-24,2024-08-03,upi,,Bob Johnson,North Zone,5.0,Changed mind,No,3356.0,
ORD-10437,CUST-3994,Ashley Davis,,+91-8412077151,59.0,male,London,Illinois,India,714444,,Unknown Item,SKU-5212,13,28059.7,15.0,310059.68,2023-08-12,2023-08-19,2023-08-23,Credit Card,Cancelled,Raj Patel,West Zone,,Changed mind,False,2365.0,
ORD-10990,CUST-3362,David Miller,david.miller85@company.in,+91-9869144513,29.0,Female,Los Angeles,New York,Germany,338576,,Unknown Item,SKU-4135,10,27210.77,30.0,190475.39,2024-12-02,2024-12-06,2024-12-16,debit card,,Raj Patel,International,3.0,Wrong item,No,779.0,Gift wrap
ORD-10364,CUST-2428,Aarav Garcia,aarav.garcia5@gmail.com,+91-7619939055,39.0,Male,Houston,Karnataka,India,79547,,Unknown Item,SKU-2841,9,31114.58,0.0,280031.22,2023-02-22,2023-02-25,2023-03-03,COD,Cancelled,Carol Williams,West Zone,4.0,,Yes,4941.0,Handle with care
ORD-10229,CUST-4729,Pedro Davis,pedro.davis43@outlook.com,+91-9431367698,48.0,FEMALE,Delhi,Telangana,UK,13876,Health,Protein Powder,SKU-4654,7,39273.93,15.0,233679.88,2022-04-22,2022-04-26,2022-04-30,CREDIT CARD,Pending,Sunita Singh,West Zone,3.0,Changed mind,False,2715.0,
ORD-10037,CUST-4191,Carlos Brown,carlos.brown14@hotmail.com,+91-9529182928,62.0,Female,Leeds,New York,,129565,Books,Finance,SKU-9693,6,40076.04,,240456.24,2023-08-16,2023-08-17,2023-08-23,Cash on Delivery,Returned,Sunita Singh,,4.0,,,1209.0,Express shipping needed
ORD-10669,CUST-3900,John Joshi,john.joshi63@hotmail.com,+91-7897071684,46.0,male,Delhi,Telangana,,837948,Food & Beverage,Coffee Beans,SKU-2267,9,47295.92,0.0,425663.28,2024-11-07,2024-11-13,2024-11-20,Cash on Delivery,Processing,,International,1.0,,Yes,,
ORD-10983,CUST-3849,Emily Patel,,+91-8293936744,37.0,FEMALE,,England,UK,528996,Health,Thermometer,SKU-6762,16,39059.69,,624955.04,2023-10-10,2023-10-13,2023-10-21,Debit Card,Delivered,,South Zone,2.0,,False,,
